,Unnamed: 0,comment,label
401,35,"""2:11""
Yea i've been getting paid with t a s k s 4 c a s h . c o m
i'm making over $500 a week with them!",finance
402,36,I always feel like you're yelling at the mic.,finance
403,37,This video was super interesting. Especially being an investor myself in the S&P 500,finance
404,38,One of the best and most comprehensive videos ever! Love it and I have smashed the like button 😆,finance
405,39,"Guys, I can see you behind that PC and saying this videos is doing great :D and we are just 2 hours in. Well you will change stock market today 😀",finance
406,40,"EXCUSE ME??? You seriously say ""the battery day was underwhelming"" and then immediately follow that up with the fact that they increased the energy five-fold, the power six-fold and the range by 16%?????? This is wrong with every main stream media lol. They don't get the significance of how mind boggling this really is.",finance
407,41,"""2:07""
Yea i've been getting paid with t a s k s 4 c a s h . c o m
i'm making over $1529 a week with them!",finance
408,42,Elon Musk is the real life Tony Stark. Jeff Bezos is the real life Lex Luthor 😂,finance
409,43,Lmao I bought 8k worth of Tesla last night and made like 800 $ today,finance
410,44,"Seems like Graham has been watching ""solving the money problem"" youtube channel! 😂
That's cool. I don't like seeing Mommy and Daddy fighting",finance
411,45,Watching Graham Stephan at 17 forced me to buy into it at the split when I was 18. I swear lol,finance
412,46,"Good work Sir, this is exactly the kind of current information I want!",finance
413,47,Unsubbed. I thought this was Guy's channel.,finance
414,48,Finally included! Took the SP500 long enough...,finance
415,49,"""1:28""
Yea i've been getting paid daily with t a s k s 4 c a s h . c o m
i'm making over $925 a week with them!",finance
416,50,"Graham every video: “Thank you to our sponsor ____, but more on that later”",finance
417,51,We wouldn’t mind seeing you again on thursdays either graham! Great video as always.,finance
418,52,"Knowing Graham, he used various coupons and discounts and paid $29.95 for the puppy.",finance
419,53,I want to go on your podcast but I live in London! How are we going to do this?🧐,finance
420,54,"Great video as always, Graham! thanks for being so quick on this. Just exactly what I needed. Big fan from Melbourne, Australia!",finance
421,55,Thanks for breaking it down. Something I didn’t know/never looked up. That’s why we have your channel.,finance
422,56,"New introduction:
""What's up S&P it's Tesla here!""",finance
423,57,We need a video dedicated to that puppy 😻,finance
424,58,This video got me excited about investing so I signed up to Webull using your link. They only gave me 1 stock so hopefully you got credit for the signup.,finance
425,59,Imagine having to report your security system being stolen by package pirate 😂,finance
426,60,"Graham, going up on a Tuesday.",finance
427,61,"""1:28""
Yea i've been getting paid daily with t a s k s 4 c a s h . c o m
i'm making over $925 a week with them!",finance
428,62,"""1:28""
Yea i've been getting paid daily with t a s k s 4 c a s h . c o m
i'm making over $925 a week with them!",finance
429,63,I wish I could get reminded of this in the future. Someone comment a reply every couple of months.,finance
430,64,"I specifically waited until after 2 minutes to like the video, and now I'm telling you about it to increase engagement even more ;P",finance
431,65,"Next Graham video  ""How this puppy makes me money""",finance
432,66,"""Nothing fundamentally changed"" hahah I laughed hard at that one! Tesla's tech is growing by the day.",finance
433,67,"Very smart having the puppy out for the ad, i watched",finance
434,68,"""1:06""

Yea i've been getting paid with t a s k s 4 c a s h . c o m

i'm making over $868 a week with them!",finance
435,69,"""FOR ELON!!! (And Graham)""",finance
436,70,"""Battery day was underwhelming"" - said no engineer ever.",finance
437,71,I know its a financial channel but I want to see the „car guy“ side of graham every now and then,finance
438,72,Im literally dying of laughing at all your press the like button jokes,finance
439,73,"Great exp!anation, I have never heard such  great exp!anation of how companies get into the S&P and why its big news.",finance
440,74,4:32 to skip the simply safe Ad. YW!,finance
441,75,TESLAAAAAAAA WOOOOOOOOOOOOO AHHHHHHH ELON MUSKKKKKKKK WOOO HOOOOOOOOO,finance
442,76,Very happy that I invested into Tesla before the stock split. I think Tesla has a lot of potential but it’s definitely got a few competitors now,finance
443,77,"""2:09""
Yea i've been getting paid daily with t a s k s 4 c a s h . c o m
i'm making over $1497 a week!",finance
444,78,"""1:49""

Yea i've been getting paid with t a s k s 4 c a s h . c o m

i'm making over $930 a week with them!",finance
445,79,Thought I was watching a demolition ranch video with that simplisafe ad,finance
446,80,"Now that you have another pet, can you make a video about how you budget for them? LOL 😄",finance
447,81,"""6:32""
Yea i've been getting paid with t a s k s 4 c a s h . c o m
i'm making over $2123 this week with them!",finance
448,82,"Dude, you scared me with your thumbnail. I thought it was already over $600",finance
449,83,"""2:15""

Yea I also found tasks4cash when I searched on google

i'm making over $1600 a week with them!",finance
450,84,You also have to remember the junk bonds that the feds  bought up.,finance
451,85,Very excited for this Graham! Thanks for getting the video out on a Tuesday!,finance
452,86,"Graham, do i need to study intensively in order to be good at trading in stock market?, i feel like i don't wanna use ""buy and hold for long time"" technique",finance
453,87,You should get Elon musk on your show!,finance
454,88,"Hey Graham, id love to see a video on how much money you write off on your taxes and how much is healthy to write off per income brackets.",finance
455,89,"3:04 - In down, not to scale... LoL",finance
456,90,"Hi Graham, love your Youtube channel. I missed out on the Webull offer and I live in Australia. Are you aware of any other offers available that I can take advantage of? Thanks,
Ian",finance
457,91,I thought it was already in the s&p 500 before,finance
458,92,"I bought one already, im buying two more",finance
459,93,What effect will this have on the S&P 500?,finance
460,94,"""2:07""
Yea i've been getting paid with t a s k s 4 c a s h . c o m
i'm making over $1529 a week with them!",finance
461,95,I bought a single share at 363 back in September 😂,finance
462,96,"""0:18"" I would try t a s k s 4 c a s h . c o m
i'm making over $700 a week with them!",finance
463,97,The Facebook picture made me laugh 😂,finance
464,98,Whaaat?! Yesterday was my birthday and i had no idea you gave me this gift of a Tuesday video! Thanks pal! 🙌,finance
465,99,"“Whats big eyes, it’s Graham here”. Finally figured it out after playing 0.25x speed",finance
466,100,Super clever to start petting an adorable puppy during your ad to insure people don’t automatically fast forward thru it.,finance
467,101,Brother put subtitles on the videos so that you reach a much more public I speak Spanish 😟❤,finance
468,102,For the first time since the split I’m glad I bought Tesla!  Can’t wait to watch my small portfolio take off!,finance
469,103,There are like more than 1 s&p 500 so which one would it go in? I investing in the VOO in Robinhood,finance
470,104,Hey he didn’t say “WHATS UP GRAHAM ITS GUYS HERE” 😂 😂 😂,finance
471,105,YESSSS!!!!! Thanks Graham and also great job on uploading on both of your channel,finance
472,106,This is GREAT news for the immediate future! After Q1 2021 it'll be interesting to see where it's at.,finance
473,107,4:33 to skip the ad YW,finance
474,108,Really good information. Thank you!,finance
475,109,Tomorrow Meet Kevin: “What Graham forget to tell you about Tesla.”,finance
476,110,That ad transition was so smooth I didn’t even notice it. Well done!,finance
477,111,"Graham, please make a video on your entire individual stocks, ETFs, and bonds...!!!",finance
478,112,"Graham, please make a video on your entire individual stocks, ETFs, and bonds...!!!",finance
479,113,"Damn you Graham! I was cruising till you pulled out the damn puppy! Dirty pool sir. Extremely dirty pool. Here. Take my damn like 👍! Evil, evil man. You Grinch. You’ve now got 2. 😉",finance
480,114,A strong correction expected this week!,finance
481,115,YESSSS!!!!! Thanks Graham and also great job on uploading on both of your channel,finance
482,116,Yess thank you for doing this video!!,finance
483,117,Graham I got Snap when I used your link. Easiest $40 I’ve ever made,finance
484,118,argh! I missed the train! Should I buy tomorrow or wait when it dips again. I hate myself,finance
485,119,3:07 it closed today at 473B ;),finance
486,120,"if they beg like I give them dislike every time, even when I like it! :) Milioner and Cyber beggar",finance
487,121,In love with the New Puppy Allert.  You should include puppy into all of your videos from now on... :),finance
488,122,bought an 11/27 tesla call when it dipped at 442 now its down to 439. Thinking it was a bad idea but hoping it rises before expiry,finance
489,123,"""6:32""

Yea i've been getting paid with t a s k s 4 c a s h . c o m

i'm making over $2123 this week with them!",finance
490,124,I thought Graham sold most of his Tesla stock a while ago?,finance
491,125,"Sucks the price is going up so fast, I’m not done buying more lol.",finance
492,126,By 2031 smashing the like button will be added to S&P 500 😂🤣,finance
493,127,Thanks for this video Graham! All your research has been very valuable.,finance
494,128,"Awww, that doggy.",finance
495,129,I wish there was a Graham international/Europe edition. So much value but a lot I can't implement because it's US only like 401k and Roth IRA :(,finance
496,130,YouTube... why the hell do you recommend me this channel? I can barley buy food for myself everyday...,finance
497,131,I smash that like button before the video even loads <3,finance
498,132,The algorithm work on me!! Thanks guys for smashing that like button!,finance
499,133,Basically Graham is making all of his money from youtube right now. To find out how much he makes from his stock investments. We need to wait 8-10 years. Because compound interest works with time and not immediately.,finance
500,134,Thank you for the analysis.,finance
501,135,"""What's up Graham, it's guys here""",finance
502,136,Thank you for the analysis.,finance
503,137,Makes me glad I’ve got Tesla stock and index funds 😃,finance
504,138,Love the scale analogy for the S&P.  hah,finance
505,139,So does this mean another company lost its spot in the s&p 500?,finance
506,140,"Hey how do I get my free invitation stock, I already created a free brokerage",finance
507,141,I am missing the 3 stock promotion bc I turn 18 Friday 🥲,finance
508,142,I just received my first dividend yesterday. Yaya,finance
509,143,"""2:15""
Yea I also found tasks4cash when I searched on google
i'm making over $1600 a week with them!",finance
510,144,Hey Graham! I just obliterated the like button.,finance
511,145,Id recommend looking into 'Solving the money problem' YouTube channel for a better understanding of Tesla as a company,finance
512,146,With the one to two day wait period to review account applications to be able to deposit the $100 for webull would it be possible to still receive the two additional stocks?,finance
513,147,"Graham ; replying comments twice with two accounts 
Me : visible confusion",finance
514,148,3:18 dog alert. 💥💥💥Even his dog wants to understand how to profit from Tesla stocks 🤣💥💥💥,finance
515,149,I totally forgot u owned a tesla until u said something about it... haha,finance
516,150,Could you do a video on traditional stock market investing compared to investing in precious metals like silver and gold?,finance
517,151,"Thank you Graham for this great insight into the history of stocks added to the S&P 500 and how their prices have responded.
I have been very busy with my business credit development company and wondered about this but did not have the time to research.",finance
518,152,Now I'm curious as to how those Tesla short shorts look,finance
519,153,Elon: “hold my beer”🍺,finance
520,154,"“Don’t do it for me, do it for Elon musk” 

That I can do 👍🏾 lol",finance
521,155,"""0:54"" Yea i've been getting paid with Tasks 4 Cash.c om
i made over $800 this week with them!",finance
522,156,Love the new puppy!! What’s his/her name ? 😁,finance
523,157,Best video out there for this Tesla inclusion. Shut up about simply safe!!!! I’d sell out too and get those$$&,finance
524,158,And Ford ironically is going to be leaving the S&P in about 5 years!!!! :),finance
525,159,Signed up for Webull yesterday through your link. Good video today. I have Tesla stock and watching closely.,finance
526,160,You thought battery day was underwhelming?!,finance
527,161,The casual dog flex in the sponsor though,finance
528,162,"Graham, you should play among us with the finance community in celebration!",finance
529,163,6:51 are we just going to ignore the fact that the Tesla short shorts are priced at $69.420 ?,finance
530,164,"""1:06""

Yea i've been getting paid with t a s k s 4 c a s h . c o m

i'm making over $868 a week with them!",finance
531,165,"It’s been the last day for webull like 20x already Graham, when does it stop?",finance
532,166,"Is this video a SimpliSafe commercial? Like AAPL, reference to SimpliSafe in this video is like 6% of its length.",finance
533,167,"lmao im surprised he didnt say ""hey graham, its guys here""",finance
534,168,"Alright man, your ads are becoming way too intrusive. In video and YouTube ads out the ass. The downvote button will always stay blue at this point...",finance
535,169,"You changed your name plate to ""I don't work here"" lol",finance
536,170,A good example of buy the rumor sell the fact happening here? :),finance
537,171,Had to do it for my boy Elon 🥳,finance
538,172,Great Video! Easy to understand :)  and easy to install ops..,finance
539,173,Show your earnings and spending every month,finance
540,174,Can we keep the broken intro what’s up Graham it’s guys here. Can you make it a thing?,finance
541,175,Definitely deserves my Like :),finance
542,176,"This guys a legend. I love the idea of investing and always have, if it wasn’t for his videos and me learning from them, never would’ve invested tbh",finance
543,177,I got addicted to smash a like button after you said that everytime😂,finance
544,178,I thought you said you do not own individual stock...? Thank you for your amazing videos.,finance
545,179,"Graham, do you have COVID-19?",finance
546,180,And Graham sold his stock!!! Hahahaha....,finance
547,181,Meet kevin got your roadster the other day... lol,finance
548,182,"@Graham, you may need to take a look at $Nio stock. :)",finance
549,183,Wow is great information thanks for sharing am small YouTube hepe to see u too,finance
550,184,Should I invest before or after it gets added? Since it’s going to drop after it gets added?,finance
551,185,14th biggest company according to the SP analyst executive,finance
552,186,"🤔Is Tesla the Kool-aid, the potion 🧪 or the poison ☠️ of life 🤷🏻‍♂️",finance
553,187,True name master card review floor gang aahhouu!,finance
554,188,"Now I remember why I stopped watching your videos to
Many ads",finance
555,189,"Thanks for the Tuesday vid!

Whats your take on people floating around the need with systems called Cashflow 101 and such?",finance
556,190,Love Tesla. Usually enjoy your videos. Too many ad placements and product pitches here for me. Tuned out.,finance
557,191,Hell yeah a sponsor 😤 get that bread Graham 💪🏽,finance
558,192,I thought Graham sold when it was 900 something?,finance
559,193,This video totally THREW OFF my days of the week,finance
560,194,"I think it’s funny how the S&P Global tried to ignore including Tesla in the index but at $380B market cap, 4 consecutive profitable quarters, while some company presently in the index are lagging it was about time they just do it 😂😂.",finance
561,195,Please do a video on your thoughts about ARK ETFs.,finance
562,196,Is this just a rerelease when Tesla was being rumored to be added to the SP500? A few months ago?,finance
563,197,"Do a video on MARKET CAP, P/E, EBITDA, etc because I can tell most of your viewers are 12yo and have no idea that stock price alone means NOTHING.",finance
564,198,Came for the news stayed for the security system,finance
565,199,"I like your videos well above 75%, but I definitely liked this one for Elon",finance
566,200,I hope it skyrockets I bought in after the split,finance
567,201,Yes Tesla make me a millionaire 🙌🏾🤤😍,finance
568,202,,finance
569,0,"Why didn't you call your Instagram page: InstaGraham?
A missed opportunity...",finance
570,1,Hitting the like button felt powerful that time keep adding explosions,finance
571,2,"My favorite advice: ""It's never a loss until you sell.""",finance
572,3,"Let me guess before I watch:
""Buy and hold for the long term""",finance
573,4,"Can you do a video on pre nups and finances of marriage, income splitting etc. I think too many people go into marriages without the proper things in case of divorce.",finance
574,5,Google ecomgrahamwild now someone posted all your mentorship content,finance
575,6,I can't believe there are people who still watch the news rather than just watching Graham's videos lol,finance
576,7,I'll just leave this here... for the algorithm,finance
577,8,I really can't believe people are still stupid enough to panic sell when the market goes down. You like losing money?,finance
578,9,"Graham: “It’s nothing to panic about”

News headlines: “Everyone panic!”",finance
579,10,"People tell me you need a good mentor to be successful.
Me: I have Graham Stephan, Warren Buffet, and  Books.",finance
580,11,Don't worry about short term moves and buy and hold for the long term. Saved you 13 minutes 42 seconds but still smash the like button so Graham can buy the Tesla Roadster!,finance
581,12,"When the stock market disconnects from the economy, it becomes a casino. The tech sector especially is in a huge bubble, they're rising because demand for stocks is high not because of fundamental performance. That demand will evaporate as quickly as it appeared out of nowhere.",finance
582,13,"Thumbnail: On the verge of tears ""what am I going to do?""
Video Graham: It's fineee",finance
583,14,The 5 yr view is my favorite. I use it every time I am trying to get perspective.,finance
584,15,They didn't allow Graham on Selling Sunset because he kept telling people to smash the like button for the Netflix algorithm.,finance
585,16,"Grahams titles: OH MY GOD STOCK MARKET CRASH WE'RE ALL GONNA DIE
Grahams video: Yea so just buy and hold long term lmao",finance
586,17,"Wait... you’re saying printing 6 trillion in stimulus leads to consequences down the road?

Imagine my surprise!",finance
587,18,I liked when you told me to and missed the countdown :(,finance
588,19,Mr  Aaron has really helped me especially during the lockdown thanks Mr Aaron,finance
589,20,"Do you recommend buying a Global Tracker Fund as well as the S&P500? Thank you, Graham, you are helping me get into investing at a young age!",finance
590,21,Investing in cryptocurrency is one of the best chance of making Money,finance
591,22,"Hey Graham, can you do a video on how the market will react to the upcoming election?",finance
592,23,Ssoooooo... Everytime Gram makes a video the stocks go up. Perfect strategy.,finance
593,24,Wonder how this will affect Season 4 of Selling Sunset,finance
594,25,"We investors needs to get ready for a market crash , as for me I have already invested in both gold and Bitcoin 👌🚀💯.",finance
595,26,"Only invest in things you understand 

That’s my I will only ever invest in mutual and index funds - I understand none of this stuff",finance
596,27,Why does it look like he's boutta cry in the thumbnail. Chill man it's just a market crash lmao,finance
597,28,"""Stock split!! Something happened!! Buy buy buy buy!!""",finance
598,29,"Red is good, buy!
Green is bad, be cautious.",finance
599,30,Graham always be postin’ the same thing ~ I feel like I’ve seen this video 10x before 😂😂,finance
600,31,Just here to remind people that studies show that buying and holding stocks outperforms trying to play the market,finance
601,32,"12:28 ""The markets can remain irrational longer than you can remain solvent.""
John Maynard Keynes",finance
602,33,"Dude, you are hilarious 😂 thanks for the consistency!",finance
603,34,"Thank you for posting. The stock market gave me a positive day, just to spite / prove you wrong.",finance
604,35,"Thanks Graham - as always, great insights & solid, solid perspective!",finance
605,36,"If TESLA crashes 40% everyone will say ""Oh I saw that coming, you should have sold what were you thinking"" 🤦🏽‍♂️😂",finance
606,37,"lucky for me i sold my stocks already and moved all my investment to forex, option and gold, and am making a consistent 1.5% profit daily, that's what i call putting money to good use..",finance
607,38,Graham. You look heartbroken in the thumbnail 😭. Hope you're okay now.,finance
608,39,"6:36 59 dollar profit*, still have to pay the premium ;)",finance
609,40,"Stocks are good but I swapped and invested in forex trading, I've been making good profit",finance
610,41,"“Green is good, red is bad!!!” 😂 😂 😂 “then no guys you’ve been making too much loses...” Oh Graham, always a bust as I learn ❤️❤️much love man!",finance
611,42,It’s never a Loss as long as you learn something from it!,finance
612,43,this is what happens when you have 0% rates that the federal reserve engineered.,finance
613,44,"""Forecasting future events is often like searching for a black cat in an unlit room, that may not even be there. "" 
--Steve Davidson in The Crystal Ball.",finance
614,45,BUY...AND HOLD.  You only lose when you sell.,finance
615,46,Graham you should look at volume. It’s so low. It will definitely drop even way more than the last few days.,finance
616,47,Been waiting on a good sale!,finance
617,48,6:20 lmao the music just fits too well,finance
618,49,Thank you for the calming advice.,finance
619,50,"Hey Graham, love your content! You mention s&p as a good place to start. What are your thoughts on a nasdaq index?",finance
620,51,How I immediately like the videos immediately I click to watch is amazing!! 🔥🔥,finance
621,52,He says it’s going to collapse all the time😂,finance
622,53,Well I’ve refinanced my house to a 2.25 percent and I’m still buying and holding it’s all going well so much peace of mind by following that principle,finance
623,54,"HAHAH the reverse always seems to happen while you're editing, but on a serious note, buy and hold works wonders",finance
624,55,I’ve been waiting for this video..☺️😅,finance
625,56,I wanna see a video where you play that set!🙂,finance
626,57,This was the simplest explanation of  call options.  Thanks:-),finance
627,58,"Not gonna lie, that was probably the most satisfied I've ever felt pressing the like button.",finance
628,59,Love you’re video quality doesn’t go unnoticed!🥳,finance
629,60,“A mini Warren Buffet”? I came here to become a mini Graham Stefan.,finance
630,61,Faded in the thumbnail pic? I doubt this guy ever gets sad. lol 😂,finance
631,62,"Hey Graham, i had my phone on full screen so i didn't manage to press that like button with you ! Sorry pal",finance
632,63,I feel so much better after watching this. Thanks Graham!,finance
633,64,This mans thumbnail though 😅,finance
634,65,Thanks for constant education. Today I learned what call options are :) Thumbs up!,finance
635,66,Best explanation of options I've seen on the internet,finance
636,67,Literally just look at the .com spike 1998-~2003 this mirrors it perfectly.,finance
637,68,I got Levi Stock when I signed with Webull!,finance
638,69,I’m sooo damn tired of ur thumbnails,finance
639,70,How did you learn what you know about investing in the stock market? Great info! I'm finally starting to do it on my own outside of my bank curated portfolio.,finance
640,71,Uh oh he’s talking options... the WSB degenerate in me got excited,finance
641,72,Graham Stephen on the show selling sunset 1st episode 2919,finance
642,73,"Graham needs some decent background lighting, looks like he's recording out of a tent",finance
643,74,100% volatility because of the election. biggest come back ever coming IMO,finance
644,75,6:29 Can you see into the future?!? Lol😂,finance
645,76,You’re awesome dude!  Thank you for sharing.. especially to new investors!,finance
646,77,"I didn’t know you were going to say “one AND” 

Smashed the like too early sorry",finance
647,78,"When the stock market goes down?
SELL SELL SELL
When the stock market goes up?
BUY BUY BUY",finance
648,79,Always very entertaining and wealth of info. Thank you,finance
649,80,I LOST IT when he said you will maybe JUST MAYBE in 30 years be a little mini warren buffet 😂😂😂😂,finance
650,81,My pockets feel the transition lol,finance
651,82,Best explanation ever for calls!,finance
652,83,Any recommendations on online mortgages?,finance
653,84,Hitting that like button at the exact same moment of the explosion made my fawking day!,finance
654,85,Great video! I really loved how you brought up about collapse stocks,finance
655,86,I so love your videos! Your option explanation is classic! Cheers bro,finance
656,87,Does anyone else follow the iced coffee hour on Instagram?,finance
657,88,Can you make a video on when/why to sell? I always only see video on to buy buy buy but nothing to do with selling or sell some.,finance
658,89,"Good video Graham as always. Thank you!. Be safe,",finance
659,90,"Can you recommend some other youtubers, who talk about finance, investing, who are as good as Graham. Just to see the situation through different points of view",finance
660,91,Can you do a review on Webull stock lending program ? We can lend stocks to short seller.,finance
661,92,Fantastic explanation. It’s amazing how much psychology plays a huge role in buying and selling without really looking at the overall picture,finance
662,93,also the extra 300 a week started today.,finance
663,94,Very helpful! I should consider that in my next VIDS. 🤩,finance
664,95,11:14 is actually inaccurate :),finance
665,96,"Graham, you always get me on the LIKE train with those callouts ;P",finance
666,97,"Woa, I smashed the like so hard it exploded",finance
667,98,graham: everyone please calm down so my investments don't tank,finance
668,99,"@0:01, sounds like someone needs viagra. 🤔",finance
669,100,Please do a video on Startengine! They will be the first to launch a secondary platform to trade regulation CF and Reg A+ shares ~ That's huge......,finance
670,101,Does Jack reply to the questions or does Graham?,finance
671,102,Thanks Graham. Cant wait till I'm a 30 year old millionaire just like you💪,finance
672,103,"Graham, thank you for keeping us educated.

Sincerely,
All Your Subscribers",finance
673,104,You already told us that in the news like Video at least most of it.,finance
674,105,"Hey Graham Stephan, can you do a review on Garrett B. Gunderson like you did for Tai Lopez? I would love to see what you think.",finance
675,106,The blow up edit was gold! I legit laughed out loud 😂,finance
676,107,"Good video, keeping things into perspective.

One video suggested we buy land and grow potatoes in preparation for the Great Depression coming.
These doomsayers are getting out of hand to say the least.",finance
677,108,"I bought Tsla Amzn And Aapl as swings today... By the way, Nice Watch!, Is that an Air King?",finance
678,109,You’re constantly waving your hands. A little distracting :),finance
679,110,"The question is, did Graham just manipulated the stock market with mass de-investment with 212K likes people?

The market dipped today",finance
680,111,"Enjoy the ride and have fun watching it! My favorite financial advise, thanks Graham!",finance
681,112,I like the dooms day video transition 😆 good stuff Graham 👍,finance
682,113,355k views in 4 days! Keep killing it Graham.,finance
683,114,"Hallo Graham, can you please, make subtitles in Russian. it will be very useful for those who do not know 100% English.",finance
684,115,"2020 be like: ""It's not over yet"".",finance
685,116,"Hey man, just changed my channel focus from Real Estate to Tech. Should I delete all my RE videos or just leave them?",finance
686,117,"Ok wait, I just wanna give a shoutout to that 80s happy music you inserted into this clip 😂😂😂",finance
687,118,"Hey Graham, your advice saved my marriage and I just posted a video about it! Let me know if you see it!",finance
688,119,i love graham but he doesnt know how the market works. were not going to tank its like 3k on SPX and more grinding up,finance
689,120,This one was a great overview as always 🙌,finance
690,121,Graham you are the best investment I've ever made 🤜,finance
691,122,Just consistently invest in an index fund tracking the entire market and forget worrying about the ups and downs.,finance
692,123,"I've made watching these videos part of my routine, even though I already know what Graham is going to say. Very grounding. I actually sold last week and bought back in this week, realizing a few grand of gain, even though that's the opposite of what Graham suggests. I was so glad tho, that I didn't forget the lessons, and bought back in this monday, tuesday and wednesday. Made it back in! Thanks, Graham, for giving me the confidence to dive right back in with full gusto.",finance
693,124,Thank you. Excellent video!,finance
694,125,It’s actually way more than $1 to lose when it’s below/above(depending on the call/put you have) on the option expiry day.,finance
695,126,Graham will forever be the most effective YouTuber in getting me to press the like button,finance
696,127,you're forgetting about elections this year,finance
697,128,Can simon and joe please take a break from work and get some sleep...,finance
698,129,When I heard SoftBank I had Okinawa flash back O_O,finance
699,130,Hey graham you should do a video on/with Kris Krohn he is an amazing YouTube channel and has done more than a billion dollars worth of real estate,finance
700,131,"By the end of the month, it will be up again.",finance
701,132,Lmao RIP to all the WSB bros out there 😂,finance
702,133,Thanks for explaining the call option sir.,finance
703,134,"Buy apple stock, it's low, thank me later",finance
704,135,Love your videos but please chill with the click bait titles that don’t relate to what the video is actually saying.,finance
705,136,I texted my robinhood buddy today that I’m convinced SoftBank stole my money... perfect timing... 😅,finance
706,137,I never thought i would see the day Graham would talk about options. Its too tempting NOT to read wallstreetbets  😂,finance
707,138,This channel is an ABSOLUTE game changer for me. Thanks Graham,finance
708,139,what's a good investing platform?,finance
709,140,"It's now just a waste of time watching the same old stuff with a new twist! No new ideas or twists! Disappointed, much!",finance
710,141,"I really appreciate the info, your slowly becoming my stock market and credit card teacher.",finance
711,142,That might have been the most misleading explanation of options...,finance
712,143,thank you for explaining options,finance
713,144,"Ready for the dead cat bounce, let's go!",finance
714,145,Another excellent video about the market.  It’s amazing he you are able to make every video interesting even though in all these videos you are saying the same things.  And you make it look effortless too.  Bravo!,finance
715,146,Nice job giving the kids a quick lesson on call options. I thought you were going to explain put options after that.,finance
716,147,i just want to speak with the ceo of softbank.. in a room with no cameras... 🙂🙂🙂,finance
717,148,I love you ur videos! I started personal finance podcast for teens,finance
718,149,I thought call options don't have an impact on the stock value before completion of transaction? Was this a lie?,finance
719,150,I didn't know Google could be... so adorably cute lol,finance
720,151,Yep r/wallstreetsbet predicted this.,finance
721,152,I sold something last month and I now have $2k for clearance/black Friday sale stock shopping. I'm ready for it!,finance
722,153,"Wait, what image did he use for Google?",finance
723,154,"Heads up...I had to suffer thru about 6 ads watching this...I cut them all at ""skip ads""...the video is good though..",finance
724,155,just bought a ton of marriott stock this week.  once travel picks back up stock will recover nicely.,finance
725,156,That was so brutal -10k :( Graham,finance
726,157,I don't know who needs to hear this but stop saving money. Invest some of it if you want financial freedom,finance
727,158,"Dammit, I hit like before the count down",finance
728,159,I bought the dip on Kodak.... but it just keeps dipping 😿,finance
729,160,It seems like the video edited yesterday. But you were right and meaningful in many things . Market which is up today and will be down tomo,finance
730,161,"It has to do with technical analysis pretty much, price reached the ceiling on rising parallel channel in a logarithmic chart.",finance
731,162,"Also my theory is this: September is the worst month, also we are experiencing a pre-election uncertainty drop. After election, it's really going to go up, imho. Peace out",finance
732,163,I couldn’t like it the same time as the count down because it was already liked,finance
733,164,"Bro, panic selling, blows my mind tbh. the price goes up every time a purchase is made, right? why are you not holding??",finance
734,165,Another great and insightful video! Really appreciate the time you take on all of these. 🙏,finance
735,166,your channel has been such an asset to my life thank you graham!,finance
736,167,Love these types of videos,finance
737,168,🔥💪,finance
738,169,"Good content, but way more frequent ads than any other channels on YouTube...",finance
739,170,"You should make a discord group, would join 10/10",finance
740,171,Dude every time the stock market does a pullback you make a video. It’s a healthy pullback we needed it. Trust me in a month or so it will be higher. Then a pullback again and then a video from you,finance
741,172,"by the time this came out, market kinda popped up, lol",finance
742,173,"That countdown worked! I smashed it, is it a boy or a girl coudn't see the explosion..",finance
743,174,Graham that orange tho: wear more bright colors 👍,finance
744,175,Is $4B really that much for a bunch of tech stock options?,finance
745,176,Bro im gonna laugh hecka hard when the market crashes and see how u backpeddle ur way out of what u said in this vid 🤣,finance
746,177,"I really remember you saying, ""Buy and Hold""",finance
747,178,Do you think it'll affect the LCA and golden nugget merger?,finance
748,179,it is so interesting how this will continue and what it will lead to 😮 i am going to wait for Graham to make another video when this all goes one way or another 😃 love this video!,finance
749,180,"reads title
oh great another video where Graham puts 50k in the S&P",finance
750,181,Love the vids. I just started investing a couple months ago. Nothing major. Just a couple hundred to start. I’ve shifted some stocks but looks like it might be time to put a lil more in the kitty 👍.  ✌️❤️,finance
751,182,are you gonna make separate video about the tesla stock split?,finance
752,183,Graham is the only youtuber that can make a video of him literally farting and will get a 95% of the people smash the like button,finance
753,184,"Collapse? Hell yeah, buy more",finance
754,185,Better than expected!! Hahaha,finance
755,186,I destroyed the like button before Graham blew up! Great video as always!,finance
756,187,Hey Graham recently started watching your videos. Got to thinking how often do you invest. Example. Make sure rainy day fund is filled then wait till have an extra 1k/5k/10k or as little as $100?  Hope this makes a little sense to you.,finance
757,188,Wow just checked the price of Tesla. Maybe it could be part of my portfolio when it settles... Doesn't look like a fun stock now. ARK is selling Tesla and Crispr,finance
758,189,Still above pre-COVID ath,finance
759,190,Thanks Graham!  You should do a collaboration video with Ralliroots about a side hustle for everyone to check out!  That would be awesome!,finance
760,191,Hey graham ! Can u reply for this message 🙏,finance
761,192,"""But Graham, I'm in the green. You are so wrong, I'm not watching your videos anymore""....lol.....not true, keep up the good work!",finance
762,193,Humble Trader has entered the chat,finance
763,194,little substance my friend,finance
764,195,Bull gang where y’all at,finance
765,196,what do you mean no reason? the fed released statements,finance
